CustomerID,Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,Churn,AverageMonthlyCharges,CustomerLifetimeValue
3849,38.0,Female,Month-to-month,20.0,350.63349780850774,No,No,17,Yes,Bank transfer (automatic),No,20.625499871088692,525.9502467127616
3850,22.0,Female,Two year,20.0,1127.458253134518,No,No,54,Yes,Bank transfer (automatic),Yes,20.87885653952811,1691.187379701777
3851,33.0,Male,One year,63.40513682260264,1617.9804216594152,No,Fiber optic,26,No,Mailed check,No,62.230016217669814,2426.970632489123
3852,45.0,Male,Month-to-month,27.8584641315615,443.1257326918336,No,No,13,Yes,Electronic check,No,34.08659482244874,664.6885990377505
3853,55.0,Female,One year,48.51003220682384,1895.4667337864373,No,Fiber optic,38,Yes,Mailed check,No,49.88070352069572,2843.200100679656
3854,26.0,Female,Month-to-month,65.3057281126652,1444.992855494369,No,DSL,21,Yes,Bank transfer (automatic),Yes,68.80918359496995,2167.4892832415535
3855,35.0,Female,One year,70.30418164320149,916.6795824503171,No,DSL,13,No,Electronic check,No,70.51381403463978,1375.0193736754757
3856,38.0,Male,One year,70.0060992852458,1267.3450082005056,No,Fiber optic,19,No,Electronic check,No,66.7023688526582,1901.0175123007584
3857,23.0,Female,Month-to-month,71.21472251162609,735.1670970975312,No,Fiber optic,10,No,Bank transfer (automatic),No,73.51670970975312,1102.7506456462968
3858,47.0,Male,Two year,54.64906997539694,1554.6211085957325,No,Fiber optic,30,Yes,Electronic check,No,51.82070361985775,2331.9316628935985
3859,31.0,Male,One year,59.14678202051867,1225.2731322497946,No,Fiber optic,21,Yes,Electronic check,Yes,58.3463396309426,1837.9096983746917
3860,37.0,Female,One year,43.874949790314744,667.6782686863337,No,DSL,15,No,Credit card (automatic),No,44.511884579088914,1001.5174030295005
3861,34.0,Male,Month-to-month,71.64410101756897,906.946325818797,Yes,DSL,11,Yes,Electronic check,No,82.449665983527,1360.4194887281956
3862,30.0,Female,Two year,68.56258428378452,4403.932824759306,No,Fiber optic,64,Yes,Electronic check,Yes,68.81145038686415,6605.899237138959
3863,39.0,Female,Two year,30.167405650399875,1786.8538068277446,No,DSL,59,Yes,Mailed check,No,30.285657742843128,2680.280710241617
3864,37.0,Male,Month-to-month,75.10708684224008,222.1696393249556,No,Fiber optic,3,Yes,Mailed check,No,74.05654644165186,333.2544589874334
3865,35.0,Female,Month-to-month,86.52580249244552,884.6792821786498,Yes,Fiber optic,11,Yes,Mailed check,No,80.42538928896816,1327.0189232679747
3866,31.0,Male,Month-to-month,69.4917726135681,212.76660984135466,No,Fiber optic,3,Yes,Credit card (automatic),No,70.92220328045155,319.149914762032
3867,43.0,Male,One year,72.03820159590484,2094.2519800880787,No,DSL,29,Yes,Bank transfer (automatic),No,72.21558552027858,3141.377970132118
3868,59.0,Female,One year,85.55017334531796,2945.8256423134426,Yes,Fiber optic,35,No,Mailed check,No,84.16644692324121,4418.738463470164
3869,41.0,Female,Month-to-month,49.01742540224293,38.69757008306762,No,Fiber optic,2,Yes,Mailed check,Yes,19.34878504153381,58.046355124601426
3870,51.0,Female,Two year,20.0,475.92146586161334,No,No,25,Yes,Mailed check,No,19.036858634464533,713.88219879242
3871,23.0,Female,Month-to-month,74.52452562849217,152.295700185619,No,Fiber optic,2,Yes,Electronic check,No,76.1478500928095,228.44355027842852
3872,41.0,Male,One year,36.67621523946786,747.3228109597521,Yes,Fiber optic,21,No,Credit card (automatic),No,35.58680052189296,1120.9842164396282
3873,26.0,Male,Month-to-month,55.04535106205922,1213.4993019447859,No,DSL,23,Yes,Electronic check,No,52.76083921499069,1820.248952917179
3874,22.0,Male,Month-to-month,34.768351454907034,535.9888844238208,No,Fiber optic,15,Yes,Bank transfer (automatic),No,35.73259229492138,803.9833266357311
3875,31.0,Female,Month-to-month,30.2343345556451,692.0987014326536,No,No,22,Yes,Bank transfer (automatic),No,31.459031883302433,1038.1480521489802
3876,54.0,Male,Month-to-month,63.60910527187563,769.3741487236193,No,DSL,12,No,Credit card (automatic),No,64.11451239363494,1154.061223085429
3877,51.0,Male,One year,57.57172041372606,1583.8590358904833,No,DSL,28,Yes,Electronic check,No,56.56639413894583,2375.788553835725
3878,42.0,Female,One year,39.861824534715325,1185.7349625683573,No,DSL,29,Yes,Mailed check,No,40.88741250235715,1778.602443852536
3879,21.0,Female,Month-to-month,73.40405649227078,1018.1299264054419,No,Fiber optic,14,Yes,Electronic check,No,72.72356617181728,1527.1948896081628
3880,37.0,Female,Month-to-month,59.732450249707014,955.9974688777618,No,Fiber optic,17,Yes,Credit card (automatic),No,56.23514522810363,1433.9962033166425
3881,43.0,Male,Month-to-month,34.537770838249,569.8787803238049,No,DSL,15,Yes,Mailed check,Yes,37.99191868825366,854.8181704857074
3882,42.0,Female,One year,20.0,477.6754009633245,No,No,23,Yes,Electronic check,No,20.768495694057584,716.5131014449867
3883,18.0,Male,One year,83.96531072984192,2261.098874420945,Yes,Fiber optic,27,Yes,Bank transfer (automatic),No,83.7444027563313,3391.6483116314175
3884,29.0,Male,Month-to-month,50.657212892476416,1086.5632862852212,No,DSL,23,No,Electronic check,No,47.24188201240092,1629.8449294278319
3885,39.0,Male,One year,71.76064886201635,3191.9861848339756,Yes,DSL,45,No,Electronic check,No,70.93302632964391,4787.979277250964
3886,46.0,Male,Month-to-month,61.48670809220412,223.9017018035546,No,DSL,2,No,Mailed check,No,111.9508509017773,335.8525527053319
3887,18.0,Male,Two year,83.17381627811237,3168.3617317523476,No,Fiber optic,39,No,Electronic check,No,81.24004440390635,4752.542597628521
3888,38.0,Female,Two year,25.866101758315942,1461.8003362419242,No,DSL,57,No,Credit card (automatic),No,25.645619934068847,2192.7005043628865
3889,41.0,Male,One year,64.29682939689444,1156.5261410264188,No,Fiber optic,18,Yes,Mailed check,No,64.25145227924548,1734.7892115396282
3890,50.0,Female,Two year,48.71255179131601,2743.926739784274,Yes,Fiber optic,56,No,Bank transfer (automatic),No,48.998691781862036,4115.890109676411
3891,48.0,Male,Two year,66.33994240752192,1716.319898211771,Yes,Fiber optic,27,Yes,Credit card (automatic),No,63.567403637473,2574.4798473176565
3892,46.0,Male,Two year,39.60085814115265,2622.365450136305,No,DSL,66,No,Mailed check,No,39.732809850550076,3933.548175204457
3893,30.0,Female,One year,62.44790093884123,1039.7569437755583,Yes,Fiber optic,18,No,Mailed check,No,57.764274654197685,1559.6354156633374
3894,18.0,Male,Month-to-month,91.223254647477,1646.8900234643618,Yes,Fiber optic,18,No,Electronic check,No,91.49389019246455,2470.335035196543
3895,35.0,Male,Month-to-month,57.12874893508751,195.89509978987093,No,DSL,4,Yes,Credit card (automatic),Yes,48.97377494746773,293.84264968480636
3896,52.0,Female,Month-to-month,65.10671643472452,1063.5207160444263,No,DSL,17,Yes,Credit card (automatic),Yes,62.56004212026037,1595.2810740666396
3897,56.0,Female,One year,37.98633781968029,877.4402899663457,No,Fiber optic,22,No,Electronic check,No,39.883649543924804,1316.1604349495187
3898,48.0,Male,Month-to-month,71.15949393231327,770.9741210872519,Yes,Fiber optic,11,No,Electronic check,Yes,70.08855646247744,1156.461181630878
3899,45.0,Male,Month-to-month,64.50057472094902,1313.697034664359,No,DSL,20,No,Credit card (automatic),No,65.68485173321795,1970.5455519965385
3900,44.0,Male,Month-to-month,100.12591829774311,1126.726446844065,No,Fiber optic,11,Yes,Mailed check,No,102.4296769858241,1690.0896702660975
3901,33.0,Female,Month-to-month,39.03823220615014,649.0711575400072,Yes,Fiber optic,15,Yes,Bank transfer (automatic),No,43.271410502667145,973.6067363100108
3902,38.0,Male,One year,20.0,499.5871129189488,No,No,28,Yes,Bank transfer (automatic),No,17.842396889962455,749.3806693784231
3903,60.0,Female,Two year,65.51340011007144,3780.2145894000605,No,DSL,57,No,Bank transfer (automatic),No,66.31955420000106,5670.321884100091
3904,28.0,Female,One year,66.1544337437711,1522.3750572286374,Yes,Fiber optic,23,No,Credit card (automatic),No,66.19021987950597,2283.562585842956
3905,59.0,Male,One year,36.34373488745415,1398.499431592232,No,DSL,39,No,Credit card (automatic),No,35.85895978441621,2097.749147388348
3906,36.0,Female,One year,39.000016430079846,1736.5382298241589,No,Fiber optic,46,Yes,Credit card (automatic),No,37.75083108313389,2604.8073447362385
3907,55.0,Male,Month-to-month,51.02596930673666,438.5372975310364,No,Fiber optic,8,Yes,Credit card (automatic),No,54.81716219137955,657.8059462965546
3908,23.0,Male,Month-to-month,36.22196662872542,750.7720397652649,No,Fiber optic,22,Yes,Electronic check,No,34.12600180751204,1126.1580596478975
3909,47.0,Female,Two year,71.16920913668051,3370.843158772841,No,Fiber optic,47,No,Electronic check,No,71.72006720793279,5056.2647381592615
3910,31.0,Female,Month-to-month,63.444652786679896,223.2808442217164,No,DSL,2,No,Credit card (automatic),Yes,111.6404221108582,334.9212663325746
3911,23.0,Female,Month-to-month,44.78050482182792,1034.1699580981806,No,Fiber optic,22,No,Electronic check,Yes,47.007725368099116,1551.254937147271
3912,42.0,Female,One year,53.86594611816579,715.9630696755219,No,DSL,12,No,Bank transfer (automatic),No,59.66358913962682,1073.9446045132827
3913,52.0,Female,Month-to-month,86.90542058891734,1180.7256493835912,No,Fiber optic,14,Yes,Credit card (automatic),Yes,84.33754638454222,1771.0884740753868
3914,29.0,Female,Month-to-month,49.95937509727476,237.9741526956988,Yes,DSL,4,No,Mailed check,No,59.4935381739247,356.9612290435482
3915,22.0,Male,Month-to-month,37.786114101655095,93.93370864980085,No,Fiber optic,4,Yes,Mailed check,Yes,23.483427162450212,140.90056297470127
3916,38.0,Male,Month-to-month,77.72423109325007,687.8439347105199,No,Fiber optic,9,No,Electronic check,No,76.42710385672443,1031.7659020657798
3917,38.0,Male,Month-to-month,68.90706110471059,293.7847861250878,No,Fiber optic,3,Yes,Electronic check,No,97.92826204169593,440.67717918763174
3918,46.0,Female,Month-to-month,47.65243027098717,207.87004103361164,No,DSL,5,No,Bank transfer (automatic),No,41.574008206722326,311.80506155041746
3919,51.0,Female,One year,59.063255084790704,764.3268702261431,No,Fiber optic,12,No,Electronic check,No,63.693905852178595,1146.4903053392147
3920,39.0,Female,Two year,51.30181139411062,2205.458415202632,No,DSL,42,Yes,Credit card (automatic),No,52.51091464768171,3308.1876228039478
3921,62.0,Male,Month-to-month,80.1963581689392,133.9334206799811,No,Fiber optic,1,Yes,Electronic check,No,133.9334206799811,200.90013101997167
3922,42.0,Male,Two year,117.81296268671697,7594.49247583054,Yes,Fiber optic,65,Yes,Bank transfer (automatic),No,116.8383457820083,11391.73871374581
3923,35.0,Female,Month-to-month,72.2466413677441,1615.6861583911543,Yes,Fiber optic,22,Yes,Electronic check,No,73.44027992687064,2423.5292375867316
3924,20.0,Female,Month-to-month,100.22282320025346,1194.8439501071985,No,Fiber optic,12,Yes,Mailed check,Yes,99.57032917559987,1792.2659251607977
3925,36.0,Female,Month-to-month,55.36632625140315,608.0881053904872,Yes,DSL,10,Yes,Electronic check,No,60.808810539048714,912.1321580857307
3926,35.0,Female,One year,68.00943344704493,2977.67448513068,Yes,Fiber optic,45,No,Electronic check,No,66.1705441140151,4466.51172769602
3927,51.0,Male,Month-to-month,52.22821291566939,854.0408011039904,Yes,DSL,16,Yes,Bank transfer (automatic),No,53.3775500689994,1281.0612016559855
3928,45.0,Male,One year,20.0,811.3187601420034,No,No,40,No,Credit card (automatic),No,20.282969003550086,1216.9781402130052
3929,25.0,Male,One year,23.05860270752038,500.0178335330831,No,No,26,No,Electronic check,No,19.23145513588781,750.0267502996246
3930,42.0,Female,Month-to-month,30.158698703572554,438.268161452412,No,Fiber optic,16,No,Electronic check,No,27.39176009077575,657.402242178618
3931,48.0,Male,One year,20.0,348.49238934415746,No,No,22,Yes,Bank transfer (automatic),No,15.840563152007157,522.7385840162362
3932,58.0,Female,Two year,51.64764639700716,3424.0745435033346,No,DSL,67,No,Credit card (automatic),No,51.105590201542306,5136.111815255002
3933,50.0,Female,Month-to-month,31.939822731788443,91.34049969683429,No,No,2,Yes,Electronic check,Yes,45.67024984841714,137.01074954525143
3934,49.0,Female,Month-to-month,71.45936595497591,295.60574260233403,Yes,DSL,4,Yes,Electronic check,No,73.90143565058351,443.4086139035011
3935,40.0,Male,One year,65.26906840718131,2684.501808724111,No,Fiber optic,41,No,Electronic check,Yes,65.47565387131978,4026.7527130861663
3936,44.0,Male,One year,73.11434639060882,3311.2725285214365,No,Fiber optic,46,No,Electronic check,No,71.98418540263992,4966.908792782155
3937,54.0,Female,Month-to-month,64.76543704373042,638.9114579691004,No,DSL,9,Yes,Electronic check,No,70.99016199656671,958.3671869536506
3938,24.0,Male,Month-to-month,43.41012855614162,780.4413300924822,No,Fiber optic,18,Yes,Mailed check,No,43.35785167180457,1170.6619951387233
3939,35.0,Female,Month-to-month,56.07121257973255,1067.038229627794,No,DSL,19,No,Mailed check,No,56.159906822515474,1600.557344441691
3940,30.0,Female,Month-to-month,20.0,187.01997844730653,No,No,7,Yes,Mailed check,No,26.717139778186645,280.52996767095976
3941,44.0,Female,Month-to-month,47.42262432984922,140.12320993476996,No,DSL,4,Yes,Electronic check,Yes,35.03080248369249,210.18481490215493
3942,54.0,Male,Two year,60.819534990113695,1775.1939032068933,Yes,Fiber optic,29,No,Mailed check,No,61.213582869203215,2662.79085481034
3943,32.0,Male,One year,78.70716254096295,3484.288276382441,No,Fiber optic,44,Yes,Electronic check,No,79.18836991778275,5226.432414573661
3944,18.0,Female,Month-to-month,58.25455511013635,904.7944742474892,No,DSL,16,Yes,Electronic check,No,56.54965464046808,1357.1917113712339
3945,35.0,Male,One year,87.82157354794795,1964.6932870928438,No,Fiber optic,22,Yes,Mailed check,No,89.304240322402,2947.0399306392655
3946,50.0,Male,Two year,76.96397656928897,3487.235104149482,No,Fiber optic,45,Yes,Electronic check,No,77.49411342554404,5230.852656224223
3947,46.0,Male,Month-to-month,52.57480654953345,205.24039058426254,No,DSL,4,Yes,Credit card (automatic),No,51.310097646065636,307.8605858763938
3948,45.0,Male,Month-to-month,107.08047600877204,1920.8410236511536,No,Fiber optic,18,Yes,Electronic check,Yes,106.71339020284186,2881.2615354767304
3949,36.0,Female,Month-to-month,27.134613947042343,650.2735036755391,No,DSL,23,Yes,Bank transfer (automatic),Yes,28.272761029371267,975.4102555133087
3950,24.0,Male,One year,75.43414790193859,2830.487024372387,No,DSL,37,No,Mailed check,No,76.49964930736182,4245.730536558581
3951,46.0,Female,Month-to-month,64.20356182263207,324.1628049834924,No,Fiber optic,5,Yes,Mailed check,No,64.83256099669848,486.24420747523857
3952,29.0,Female,Two year,81.4178317273661,5022.4972083896755,Yes,Fiber optic,61,No,Bank transfer (automatic),No,82.33601980966681,7533.745812584513
3953,66.0,Male,Month-to-month,20.0,72.92629812152916,No,No,2,No,Electronic check,No,36.46314906076458,109.38944718229374
3954,46.0,Female,Month-to-month,20.0,150.57680251365923,No,No,12,Yes,Electronic check,No,12.54806687613827,225.86520377048885
3955,33.0,Female,Month-to-month,79.69154385588458,1682.9691299523533,No,Fiber optic,22,No,Electronic check,No,76.49859681601606,2524.4536949285302
3956,32.0,Male,Month-to-month,90.84256617228887,876.6948565016829,No,Fiber optic,9,Yes,Mailed check,No,97.4105396112981,1315.0422847525244
3957,38.0,Female,One year,57.095119324511074,1757.6100424862984,Yes,DSL,31,No,Mailed check,No,56.697098144719305,2636.415063729448
3958,37.0,Female,Two year,41.86826319975677,2185.358477527225,No,DSL,52,No,Bank transfer (automatic),Yes,42.02612456783125,3278.037716290838
3959,53.0,Male,Month-to-month,120.0,1496.9645258829573,Yes,Fiber optic,12,Yes,Electronic check,No,124.74704382357977,2245.446788824436
3960,42.0,Male,Two year,93.97147341732504,4886.19605683231,No,Fiber optic,52,No,Credit card (automatic),No,93.96530878523673,7329.294085248465
3961,31.0,Male,Two year,64.00013456310879,4353.872530770865,No,DSL,68,No,Electronic check,No,64.0275372172186,6530.808796156297
3962,62.0,Male,Month-to-month,44.70553653886694,940.0853422154862,Yes,DSL,22,Yes,Electronic check,No,42.731151918885736,1410.1280133232294
3963,40.0,Male,One year,57.49668423421922,1628.406883919514,Yes,Fiber optic,28,Yes,Credit card (automatic),No,58.157388711411215,2442.610325879271
3964,49.0,Female,Month-to-month,45.80241386235591,258.33768026012075,No,DSL,5,Yes,Electronic check,No,51.66753605202415,387.5065203901811
3965,32.0,Female,One year,91.62813088784966,2170.1810494582487,No,Fiber optic,24,No,Credit card (automatic),No,90.42421039409369,3255.271574187373
3966,44.0,Male,Month-to-month,50.18791325848344,455.77806366954104,No,Fiber optic,10,Yes,Electronic check,Yes,45.57780636695411,683.6670955043115
3967,43.0,Male,One year,48.63592337091366,,No,Fiber optic,26,No,Electronic check,No,53.686479630904486,2093.772705605275
3968,18.0,Female,Month-to-month,58.093213000415275,866.752771513815,Yes,DSL,15,Yes,Electronic check,No,57.783518100921,1300.1291572707225
3969,64.0,Male,Two year,23.191964446421203,916.6859253228047,No,No,41,No,Mailed check,No,22.358193300556213,1375.028887984207
3970,55.0,Male,Two year,38.44529693163656,996.4617455555272,Yes,DSL,25,No,Mailed check,No,39.85846982222109,1494.6926183332907
3971,35.0,Female,Month-to-month,20.0,457.4602982386054,No,No,23,No,Electronic check,Yes,19.889578184287192,686.190447357908
3972,26.0,Female,Month-to-month,98.75793986736863,1032.0490223779498,No,Fiber optic,11,Yes,Electronic check,No,93.82263839799543,1548.0735335669247
3973,44.0,Female,Month-to-month,23.57004425299562,330.5632538715153,No,No,13,No,Electronic check,No,25.42794260550118,495.84488080727294
